"ID","COUNTRY","AFRADMIN2Code","AFRAdminname","AREATYPE","Lat","Long","MM","YY","LoAge","UpAge","Ex","Pf","PfPR2.10","METHOD","Time","Microscopy","Rainy","utm_x","utm_y","Prev"
46051,"Tanzania","TZA013","Mtwara","Point",-10.809565,39.781629,11,2015,0.5,4.75,15,5,34.8068004742164,"RDT",179,0,0,1242.92605940877,8796.47687331343,0.333333333333333
46052,"Tanzania","TZA013","Mtwara","Point",-10.793675,39.517392,11,2015,1.41666666666667,4.33333333333333,7,3,43.5799369938537,"RDT",179,0,0,1213.8926958555,8798.88051602998,0.428571428571429
46053,"Tanzania","TZA013","Mtwara","Point",-10.490513,39.51665,11,2015,1,4.83333333333333,7,6,87.7983801904881,"RDT",179,0,0,1214.52281957155,8832.60988305418,0.857142857142857
46055,"Tanzania","TZA007","Mwanza","Point",-3.292736,32.593998,10,2015,5,16,84,63,79.1975786041427,"RDT",178,0,1,454.776585968865,9635.80052533697,0.75
46057,"Tanzania","TZA007","Mwanza","Point",-3.207294,32.3848,10,2015,5,16,139,101,76.7266141516934,"RDT",178,0,1,431.526578849396,9645.23433021879,0.726618705035971
46072,"Tanzania","TZA007","Mwanza","Point",-2.713774,32.168245,10,2015,5,16,155,86,58.5850888127712,"RDT",178,0,1,407.420949217402,9699.77884236575,0.554838709677419
46074,"Tanzania","TZA007","Mwanza","Point",-2.72025,31.96917,10,2015,5,16,122,104,90.0212476800422,"RDT",178,0,1,385.288376626448,9699.04579700958,0.852459016393443
46075,"Tanzania","TZA007","Mwanza","Point",-3.149855,32.286814,10,2015,5,16,156,86,58.2155001126185,"RDT",178,0,1,420.633633815058,9651.57732774452,0.551282051282051
46076,"Tanzania","TZA007","Mwanza","Point",-2.944588,32.189489,10,2015,5,16,108,54,52.7983857360951,"RDT",178,0,1,409.800620791045,9674.26280042129,0.5
46077,"Tanzania","TZA007","Mwanza","Point",-2.989597,32.320537,10,2015,5,16,108,48,46.9272052422414,"RDT",178,0,1,424.370028045203,9669.29670343342,0.444444444444444
46078,"Tanzania","TZA007","Mwanza","Point",-2.791205,32.012943,10,2015,5,16,120,87,76.557659317338,"RDT",178,0,1,390.161651143356,9691.20506596318,0.725
46080,"Tanzania","TZA007","Mwanza","Point",-2.992289,32.550294,10,2015,5,16,88,65,77.9937754093597,"RDT",178,0,1,449.906338471111,9669.01224268672,0.738636363636364
46081,"Tanzania","TZA007","Mwanza","Point",-2.611232,31.96712,12,2015,0.583333333333333,4.75,16,11,71.4883734432168,"RDT",180,0,0,385.050336965237,9711.09881204422,0.6875
46082,"Tanzania","TZA007","Mwanza","Point",-2.518685,32.005731,12,2015,0.75,4.66666666666667,26,14,55.804292310111,"RDT",180,0,0,389.335617621728,9721.33428668766,0.538461538461538
46083,"Tanzania","TZA007","Mwanza","Point",-2.515115,32.021673,12,2015,0.666666666666667,4.75,18,6,34.4189627770638,"RDT",180,0,0,391.108056951123,9721.73032658295,0.333333333333333
46084,"Tanzania","TZA007","Mwanza","Point",-2.707106,32.390811,12,2015,0.666666666666667,4.91666666666667,35,22,64.9137713821251,"RDT",180,0,0,432.1641819611,9700.53073340815,0.628571428571429
46085,"Tanzania","TZA007","Mwanza","Point",-3.214846,32.386986,12,2015,0.75,4.91666666666667,32,18,57.7559415438456,"RDT",180,0,0,431.769993389067,9644.39959469931,0.5625
46087,"Tanzania","TZA007","Mwanza","Point",-2.967893,31.942312,12,2015,0.5,4.75,18,0,0,"RDT",180,0,0,382.327317051451,9671.66309918461,0
46088,"Tanzania","TZA007","Mwanza","Point",-3.006025,31.923091,11,2015,0.5,4.25,13,1,8.16528056094514,"RDT",179,0,0,380.194836706657,9667.44501830866,0.0769230769230769
46090,"Tanzania","TZA007","Mwanza","Point",-2.873983,32.231216,11,2015,1.16666666666667,4.91666666666667,16,0,0,"RDT",179,0,0,414.433420720395,9682.0717555587,0
46094,"Tanzania","TZA007","Mwanza","Point",-2.631059,32.935539,10,2015,5,16,120,0,0,"RDT",178,0,1,492.720228997281,9708.95407869533,0
46095,"Tanzania","TZA007","Mwanza","Point",-2.525181,32.968562,10,2015,5,16,75,1,1.40443706058013,"RDT",178,0,1,496.391200478574,9720.65834538117,0.0133333333333333
46100,"Tanzania","TZA007","Mwanza","Point",-2.533408,32.947417,10,2015,5,16,152,1,0.696938691716462,"RDT",178,0,1,494.040293463609,9719.7488283549,0.00657894736842105
46101,"Tanzania","TZA007","Mwanza","Point",-2.551159,32.985656,10,2015,5,16,132,1,0.802535463188652,"RDT",178,0,1,498.291777483445,9717.78668169116,0.00757575757575758
46102,"Tanzania","TZA007","Mwanza","Point",-2.588495,33.006642,9,2015,0.5,4.16666666666667,21,5,25.2815773935113,"RDT",177,0,1,500.624974710595,9713.65943738792,0.238095238095238
46103,"Tanzania","TZA007","Mwanza","Point",-2.489567,32.915538,9,2015,0.75,4.33333333333333,21,0,0,"RDT",177,0,1,490.495629165226,9724.59497847098,0
46104,"Tanzania","TZA007","Mwanza","Point",-3.056784,33.460653,10,2015,5,16,68,27,41.9324779516068,"RDT",178,0,1,551.080387575975,9661.88195194321,0.397058823529412
46111,"Tanzania","TZA007","Mwanza","Point",-3.09365,33.272781,10,2015,5,16,67,21,33.0940281793844,"RDT",178,0,1,530.200314883633,9657.81370682065,0.313432835820896
46113,"Tanzania","TZA007","Mwanza","Point",-2.806201,33.384243,10,2015,5,16,108,26,25.4171428933562,"RDT",178,0,1,542.598066510426,9689.58639616166,0.240740740740741
46116,"Tanzania","TZA007","Mwanza","Point",-3.147215,33.143572,10,2015,5,16,89,41,48.6484326172381,"RDT",178,0,1,515.840645815933,9651.89518962605,0.460674157303371
46119,"Tanzania","TZA007","Mwanza","Point",-2.735441,33.613908,9,2015,0.5,4.83333333333333,24,3,13.0538555633875,"RDT",177,0,1,568.131925575449,9697.39803167816,0.125
46120,"Tanzania","TZA007","Mwanza","Point",-2.804934,33.436446,11,2015,0.5,4.66666666666667,26,2,8.03073194259602,"RDT",179,0,0,548.400984249498,9689.72442311283,0.0769230769230769
46121,"Tanzania","TZA007","Mwanza","Point",-3.283265,33.028655,11,2015,0.5,4.66666666666667,33,3,9.49276376569539,"RDT",179,0,0,503.070335276274,9636.85663616997,0.0909090909090909
46122,"Tanzania","TZA007","Mwanza","Point",-2.963811,33.362471,11,2015,0.583333333333333,4.58333333333333,24,7,30.3318669576529,"RDT",179,0,0,540.172358176768,9672.16397371524,0.291666666666667
46126,"Tanzania","TZA007","Mwanza","Point",-2.579211,33.317318,10,2015,5,16,57,23,42.6082972890288,"RDT",178,0,1,535.165294311941,9714.68132541843,0.403508771929825
46127,"Tanzania","TZA007","Mwanza","Point",-2.354552,33.83767,10,2015,5,16,74,21,29.9683637438076,"RDT",178,0,1,593.03543911979,9739.49227402671,0.283783783783784
46143,"Tanzania","TZA007","Mwanza","Point",-2.439509,33.535198,10,2015,5,16,74,20,28.542807328933,"RDT",178,0,1,559.395623009943,9730.11701552922,0.27027027027027
46152,"Tanzania","TZA007","Mwanza","Point",-2.684455,33.598413,10,2015,5,16,81,28,36.5048038979362,"RDT",178,0,1,566.412138264198,9703.0353922635,0.345679012345679
46155,"Tanzania","TZA007","Mwanza","Point",-2.391413,33.020876,10,2015,5,16,66,47,75.1954609653467,"RDT",178,0,1,502.207806741401,9735.44552552732,0.712121212121212
46157,"Tanzania","TZA007","Mwanza","Point",-2.454461,33.059706,10,2015,5,16,111,85,80.8660075934033,"RDT",178,0,1,506.525127573967,9728.4758648104,0.765765765765766
46158,"Tanzania","TZA007","Mwanza","Point",-2.491431,33.161905,9,2015,0.5,4.91666666666667,22,6,28.4782912970862,"RDT",177,0,1,517.887946423696,9724.38812004611,0.272727272727273
46161,"Tanzania","TZA007","Mwanza","Point",-2.746682,33.004217,10,2015,5,16,108,62,60.6231065021844,"RDT",178,0,1,500.355311667569,9696.17287100926,0.574074074074074
46166,"Tanzania","TZA007","Mwanza","Point",-3.064855,32.913752,10,2015,5,16,120,94,82.7139510941666,"RDT",178,0,1,490.301694440245,9661.00034441753,0.783333333333333
46169,"Tanzania","TZA007","Mwanza","Point",-2.845906,33.090715,10,2015,5,16,60,3,5.27983857360951,"RDT",178,0,1,509.969786656089,9685.20386993808,0.05
46170,"Tanzania","TZA007","Mwanza","Point",-3.116269,33.014332,10,2015,5,16,96,46,50.6019728894736,"RDT",178,0,1,501.479195579825,9655.31718777259,0.479166666666667
46171,"Tanzania","TZA007","Mwanza","Point",-2.67319,33.156241,10,2015,0.5,4.91666666666667,28,4,14.9231676800646,"RDT",178,0,1,517.25572248131,9704.29584538048,0.142857142857143
46172,"Tanzania","TZA007","Mwanza","Point",-2.95161,32.971528,10,2015,0.583333333333333,4.83333333333333,18,7,40.4390231739157,"RDT",178,0,1,496.7220863466,9673.51927632034,0.388888888888889
46175,"Tanzania","TZA007","Mwanza","Point",-2.500298,32.891506,10,2015,5,16,96,1,1.09820642331077,"RDT",178,0,1,487.823725265396,9723.40854000762,0.0104166666666667
46177,"Tanzania","TZA007","Mwanza","Point",-2.524289,32.906924,10,2015,5,16,96,3,3.30517894707957,"RDT",178,0,1,489.538153373266,9720.75662187577,0.03125
46178,"Tanzania","TZA007","Mwanza","Point",-2.515422,32.904374,10,2015,5,16,60,0,0,"RDT",178,0,1,489.254566728448,9721.73679094326,0
46183,"Tanzania","TZA007","Mwanza","Point",-2.548339,32.925628,9,2015,0.5,4.91666666666667,16,0,0,"RDT",177,0,1,491.617857856493,9718.09818429112,0
46184,"Tanzania","TZA007","Mwanza","Point",-2.504623,32.901925,9,2015,0.833333333333333,4.91666666666667,13,1,7.89587894172756,"RDT",177,0,1,488.982190045034,9722.93053042247,0.0769230769230769
46185,"Tanzania","TZA007","Mwanza","Point",-2.49644,32.908949,9,2015,0.666666666666667,4.83333333333333,20,0,0,"RDT",177,0,1,489.763082893311,9723.83516427885,0
46186,"Tanzania","TZA007","Mwanza","Point",-2.303893,32.535424,10,2015,5,16,165,105,67.2017853649019,"RDT",178,0,1,448.225123253731,9745.11184992318,0.636363636363636
46196,"Tanzania","TZA007","Mwanza","Point",-2.922811,32.610595,10,2015,5,16,60,37,65.1215289668997,"RDT",178,0,1,456.60559111752,9676.69537231963,0.616666666666667
46197,"Tanzania","TZA007","Mwanza","Point",-2.672266,32.811274,10,2015,5,16,90,55,64.5301870466555,"RDT",178,0,1,478.905999637257,9704.39748082863,0.611111111111111
46200,"Tanzania","TZA007","Mwanza","Point",-2.4985,32.1795,10,2015,5,16,120,84,73.9177400305332,"RDT",178,0,1,408.656734927601,9723.57929413831,0.7
46209,"Tanzania","TZA007","Mwanza","Point",-2.601551,32.603826,10,2015,5,16,144,62,45.4699697959251,"RDT",178,0,1,455.841386367052,9712.2092656572,0.430555555555556
46211,"Tanzania","TZA007","Mwanza","Point",-2.544027,32.660677,11,2015,0.5,4.66666666666667,20,1,5.22154222535498,"RDT",179,0,0,462.160257779127,9718.57012364986,0.05
46212,"Tanzania","TZA007","Mwanza","Point",-2.472738,32.539562,11,2015,0.5,4.58333333333333,17,6,36.8536450265556,"RDT",179,0,0,448.691540129522,9726.44673050918,0.352941176470588
46213,"Tanzania","TZA007","Mwanza","Point",-2.253421,32.034141,11,2015,1.33333333333333,3.91666666666667,4,0,0,"RDT",179,0,0,392.474175000048,9750.66397151745,0
46214,"Tanzania","TZA007","Mwanza","Point",-2.163879,32.151948,11,2015,0.916666666666667,4.83333333333333,18,0,0,"RDT",179,0,0,405.570766777337,9760.57145700313,0
46215,"Tanzania","TZA007","Mwanza","Point",-1.837628,33.09034,10,2015,5,16,63,25,41.9007989201651,"RDT",178,0,1,509.935291199947,9796.66223013059,0.396825396825397
46221,"Tanzania","TZA007","Mwanza","Point",-2.036042,33.026773,10,2015,5,16,69,44,67.3390611678157,"RDT",178,0,1,502.864222032962,9774.72926926658,0.63768115942029
46223,"Tanzania","TZA007","Mwanza","Point",-2.074329,32.902018,10,2015,5,16,135,51,39.8944602621935,"RDT",178,0,1,488.989277666912,9770.49660783522,0.377777777777778
46224,"Tanzania","TZA007","Mwanza","Point",-2.158888,33.147551,10,2015,5,16,136,108,83.8543962260663,"RDT",178,0,1,516.295837434746,9761.14876106579,0.794117647058823
46225,"Tanzania","TZA007","Mwanza","Point",-2.100635,33.100736,10,2015,0.666666666666667,4.66666666666667,17,1,6.07211224509857,"RDT",178,0,1,511.089908007861,9767.58864652496,0.0588235294117647
46226,"Tanzania","TZA007","Mwanza","Point",-2.103719,32.883628,10,2015,0.583333333333333,4.75,14,3,22.2835758965547,"RDT",178,0,1,486.944235521675,9767.24761103627,0.214285714285714
46227,"Tanzania","TZA007","Mwanza","Point",-2.030341,33.079582,10,2015,0.5,4.91666666666667,30,13,45.2498849249264,"RDT",178,0,1,508.737650686048,9775.35927981042,0.433333333333333
46252,"Tanzania","TZA017","Pwani","Point",-6.208319,38.392462,10,2015,5,16,55,23,44.16056982967,"RDT",178,0,1,1097.38038160161,9310.44637679443,0.418181818181818
46272,"Tanzania","TZA017","Pwani","Point",-5.945734,38.232154,10,2015,5,16,55,13,24.9630767760258,"RDT",178,0,1,1079.85127240864,9339.77478861471,0.236363636363636
46290,"Tanzania","TZA017","Pwani","Point",-6.73856,38.486999,10,2015,5,16,55,27,51.8374551156982,"RDT",178,0,1,1107.24853182325,9251.4525340795,0.490909090909091
46291,"Tanzania","TZA017","Pwani","Point",-6.529523,38.437743,10,2015,5,16,110,81,77.7614625121209,"RDT",178,0,1,1102.03557177827,9274.72653769592,0.736363636363636
46303,"Tanzania","TZA017","Pwani","Point",-6.69657,38.686734,10,2015,5,16,110,12,11.520607767616,"RDT",178,0,1,1129.48183010692,9255.86258619431,0.109090909090909
46308,"Tanzania","TZA017","Pwani","Point",-6.090787,38.122393,12,2015,0.666666666666667,4.25,11,0,0,"RDT",180,0,0,1067.50093256449,9323.78994780451,0
46328,"Tanzania","TZA017","Pwani","Point",-6.756091,38.924171,10,2015,5,16,115,9,8.26822720627247,"RDT",178,0,1,1155.77897151616,9248.9347021182,0.0782608695652174
46331,"Tanzania","TZA017","Pwani","Point",-6.832437,38.793892,10,2015,5,16,56,39,73.5375916532333,"RDT",178,0,1,1141.2044711516,9240.62654006481,0.696428571428571
46332,"Tanzania","TZA017","Pwani","Point",-6.73742,38.752972,10,2015,0.75,4.58333333333333,9,1,11.5131975406747,"RDT",178,0,1,1136.78580713696,9251.2380073092,0.111111111111111
46333,"Tanzania","TZA017","Pwani","Point",-6.852292,38.945694,10,2015,2.33333333333333,4.41666666666667,6,1,16.6979037714243,"RDT",178,0,1,1158.03828531777,9238.21351135848,0.166666666666667
46334,"Tanzania","TZA017","Pwani","Point",-6.764315,38.999027,10,2015,0.5,4.75,13,0,0,"RDT",178,0,1,1164.08487908407,9247.91836343207,0
46335,"Tanzania","TZA017","Pwani","Point",-6.75627,38.897267,10,2015,1.25,4.66666666666667,10,0,0,"RDT",178,0,1,1152.78970724969,9248.95123025645,0
46336,"Tanzania","TZA017","Pwani","Point",-6.648498,38.781044,12,2015,0.833333333333333,4.33333333333333,12,2,17.2749777680511,"RDT",180,0,0,1140.02056563471,9261.08112771779,0.166666666666667
46338,"Tanzania","TZA017","Pwani","Point",-6.714981,38.797765,10,2015,5,16,74,15,21.404465577413,"RDT",178,0,1,1141.79097086906,9253.67220146029,0.202702702702703
46349,"Tanzania","TZA017","Pwani","Point",-7.171343,38.819232,10,2015,5,16,86,65,79.8100398786814,"RDT",178,0,1,1143.55071244355,9202.93432031853,0.755813953488372
46363,"Tanzania","TZA017","Pwani","Point",-7.12787,39.020828,10,2015,5,16,56,33,62.2281774285617,"RDT",178,0,1,1165.99166309279,9207.47682438219,0.589285714285714
46375,"Tanzania","TZA017","Pwani","Point",-7.909,39.802,10,2015,5,16,60,34,59.8416903932902,"RDT",178,0,1,1251.43275463358,9119.3092343096,0.566666666666667
46377,"Tanzania","TZA017","Pwani","Point",-7.987422,39.635047,10,2015,5,16,60,19,33.4424975252427,"RDT",178,0,1,1232.76462400844,9110.88258656581,0.316666666666667
46385,"Tanzania","TZA017","Pwani","Point",-7.364178,39.056965,10,2015,5,16,67,45,70.918791720723,"RDT",178,0,1,1169.65244443938,9181.15530524588,0.671641791044776
46386,"Tanzania","TZA017","Pwani","Point",-7.131136,39.225208,10,2015,5,16,114,95,87.9937896677761,"RDT",178,0,1,1188.68372780861,9206.81139693689,0.833333333333333
46387,"Tanzania","TZA017","Pwani","Point",-7.470766,39.291565,10,2015,5,16,54,17,33.2418636594455,"RDT",178,0,1,1195.52521724331,9168.94026636402,0.314814814814815
46521,"Tanzania","TZA017","Pwani","Point",-7.776699,39.00226,10,2015,5,16,116,59,53.706517970756,"RDT",178,0,1,1162.94614142721,9135.38484191622,0.508620689655172
46556,"Tanzania","TZA017","Pwani","Point",-7.794524,38.082988,10,2015,5,16,62,27,45.9873939761389,"RDT",178,0,1,1061.08932063725,9134.74427107176,0.435483870967742
46572,"Tanzania","TZA017","Pwani","Point",-8.177105,39.237804,10,2015,5,16,82,37,47.6452632882522,"RDT",178,0,1,1188.388839191,9090.48078053724,0.451219512195122
46668,"Tanzania","TZA008","Rukwa","Point",-6.70895,32.06129,5,2015,5,16,56,18,33.938802351162,"RDT",173,0,0,396.124482734469,9258.04842736249,0.321428571428571
46669,"Tanzania","TZA008","Rukwa","Point",-7.4058,31.3336,5,2015,5,16,134,0,0,"RDT",173,0,0,315.946137916083,9180.76064790386,0
46670,"Tanzania","TZA008","Rukwa","Point",-6.78901,30.49405,5,2015,5,16,68,16,24.8469203274064,"RDT",173,0,0,222.85788335763,9248.57986273091,0.235294117647059
46672,"Tanzania","TZA008","Rukwa","Point",-6.46111,31.08814,5,2015,5,16,70,39,58.8279613871572,"RDT",173,0,0,288.421392168313,9285.15059161213,0.557142857142857
46673,"Tanzania","TZA008","Rukwa","Point",-6.34441,30.71319,5,2015,5,16,59,27,48.3210826256743,"RDT",173,0,0,246.871916378108,9297.89121294677,0.457627118644068
46678,"Tanzania","TZA008","Rukwa","Point",-6.33818,31.06663,5,2015,5,16,55,5,9.59874652682211,"RDT",173,0,0,285.990169237998,9298.73969830406,0.0909090909090909
46683,"Tanzania","TZA008","Rukwa","Point",-6.3453,31.04345,5,2015,5,16,71,13,19.334768856558,"RDT",173,0,0,283.427673512493,9297.94247725075,0.183098591549296
46686,"Tanzania","TZA008","Rukwa","Point",-5.94111,31.04846,5,2015,5,16,115,90,82.6400333541361,"RDT",173,0,0,283.819058693855,9342.65479379499,0.782608695652174
46693,"Tanzania","TZA008","Rukwa","Point",-7.46435,31.39437,5,2015,5,16,104,6,6.09293371394536,"RDT",173,0,0,322.679285640058,9174.3096239151,0.0576923076923077
46695,"Tanzania","TZA008","Rukwa","Point",-6.386577,30.986436,12,2015,0.5,4.58333333333333,22,1,4.75160342507306,"RDT",180,0,0,277.135338746415,9293.35216296668,0.0454545454545455
46696,"Tanzania","TZA008","Rukwa","Point",-6.347639,31.071591,12,2015,0.666666666666667,4.91666666666667,14,0,0,"RDT",180,0,0,286.543121842346,9297.69542503954,0
46697,"Tanzania","TZA008","Rukwa","Point",-6.324554,31.094139,12,2015,0.5,4.16666666666667,11,0,0,"RDT",180,0,0,289.029176564181,9300.25820250725,0
46698,"Tanzania","TZA008","Rukwa","Point",-6.347238,31.089951,12,2015,0.916666666666667,4.91666666666667,17,1,6.00876887782979,"RDT",180,0,0,288.57490155758,9297.74731260153,0.0588235294117647
46713,"Tanzania","TZA008","Rukwa","Point",-6.338598,31.067646,12,2015,1.16666666666667,4.91666666666667,21,1,4.83720249845893,"RDT",180,0,0,286.102787520069,9298.6938797785,0.0476190476190476
46715,"Tanzania","TZA008","Rukwa","Point",-6.08698,30.9342,5,2015,5,16,101,66,69.0074901570763,"RDT",173,0,0,271.22435824778,9326.47210772622,0.653465346534653
46723,"Tanzania","TZA008","Rukwa","Point",-7.66757,31.1971,5,2015,5,16,140,19,14.3294818887762,"RDT",173,0,0,300.993934029013,9151.74656097356,0.135714285714286
46726,"Tanzania","TZA008","Rukwa","Point",-7.07295,30.56177,5,2015,5,16,84,65,81.7107817651808,"RDT",173,0,0,230.510210614298,9217.19871043145,0.773809523809524
46727,"Tanzania","TZA008","Rukwa","Point",-7.86087,31.17439,5,2015,5,16,84,29,36.4520055122001,"RDT",173,0,0,298.579893361514,9130.35396294889,0.345238095238095
46728,"Tanzania","TZA008","Rukwa","Point",-7.56387,30.62133,5,2015,5,16,56,52,98.0571619890758,"RDT",173,0,0,237.381695451304,9162.91162169036,0.928571428571429
46732,"Tanzania","TZA008","Rukwa","Point",-7.331398,31.0602,11,2015,0.916666666666667,4.41666666666667,9,0,0,"RDT",179,0,0,285.721525874735,9188.86852462114,0
46733,"Tanzania","TZA008","Rukwa","Point",-7.633326,31.020757,11,2015,0.666666666666667,4.75,15,0,0,"RDT",179,0,0,281.515483011023,9155.44903024776,0
46734,"Tanzania","TZA008","Rukwa","Point",-8.16845,30.950238,11,2015,0.5,3.91666666666667,13,4,32.6717402939245,"RDT",179,0,0,274.023261340054,9096.21163562708,0.307692307692308
46735,"Tanzania","TZA008","Rukwa","Point",-7.474073,30.607437,11,2015,0.75,4.16666666666667,9,3,34.5395926220242,"RDT",179,0,0,235.793284561907,9172.83957894347,0.333333333333333
46736,"Tanzania","TZA008","Rukwa","Point",-7.517651,31.024607,11,2015,0.5,4.75,21,3,14.9231676800646,"RDT",179,0,0,281.882213777982,9168.2474230446,0.142857142857143
46756,"Tanzania","TZA008","Rukwa","Point",-8.233,31.4856,5,2015,5,16,108,1,0.982049974691372,"RDT",173,0,0,333.057356111894,9089.33329712912,0.00925925925925926
46758,"Tanzania","TZA008","Rukwa","Point",-8.3332,32.0224,5,2015,5,16,64,0,0,"RDT",173,0,0,392.226575186832,9078.43750307889,0
46764,"Tanzania","TZA008","Rukwa","Point",-8.03564,31.41019,5,2015,5,16,47,6,13.4847077169987,"RDT",173,0,0,324.662284414535,9111.12990241061,0.127659574468085
46765,"Tanzania","TZA008","Rukwa","Point",-8.85427,32.04791,5,2015,5,16,126,28,23.4636026211207,"RDT",173,0,0,395.179293826583,9020.82426861289,0.222222222222222
46768,"Tanzania","TZA008","Rukwa","Point",-8.46413,31.32133,5,2015,5,16,79,52,69.5037949829956,"RDT",173,0,0,315.065124501131,9063.69572596578,0.658227848101266
46770,"Tanzania","TZA008","Rukwa","Point",-8.180952,31.498729,9,2015,0.5,4.91666666666667,23,0,0,"RDT",177,0,1,334.482449496408,9095.0952693431,0
46771,"Tanzania","TZA008","Rukwa","Point",-8.539429,31.906491,11,2015,0.583333333333333,4.75,17,0,0,"RDT",179,0,0,379.524355514765,9055.59838717785,0
46772,"Tanzania","TZA008","Rukwa","Point",-8.790064,31.754375,11,2015,0.75,4.83333333333333,18,0,0,"RDT",179,0,0,362.869437458691,9027.82958950596,0
46773,"Tanzania","TZA008","Rukwa","Point",-8.381169,31.596398,9,2015,0.583333333333333,4,25,0,0,"RDT",177,0,1,345.323555148334,9072.99093002793,0
46774,"Tanzania","TZA008","Rukwa","Point",-7.854325,31.819244,11,2015,0.916666666666667,4.66666666666667,23,0,0,"RDT",179,0,0,369.697136665137,9131.33307630515,0
46775,"Tanzania","TZA008","Rukwa","Point",-8.22945,31.866744,9,2015,0.583333333333333,4.91666666666667,22,0,0,"RDT",177,0,1,375.049968653005,9089.86488493577,0
46776,"Tanzania","TZA008","Rukwa","Point",-8.059425,31.818424,10,2015,0.75,4.75,21,0,0,"RDT",178,0,1,369.671489831062,9108.65185084119,0
46777,"Tanzania","TZA008","Rukwa","Point",-8.317869,32.374572,11,2015,1,4.75,15,0,0,"RDT",179,0,0,431.00937662882,9080.21132496381,0
46778,"Tanzania","TZA008","Rukwa","Point",-8.37629,32.048961,10,2015,0.5,4.75,18,0,0,"RDT",178,0,1,395.163412760719,9073.67979268277,0
46779,"Tanzania","TZA008","Rukwa","Point",-8.564428,32.056434,10,2015,1.41666666666667,3.25,8,0,0,"RDT",178,0,1,396.036856242582,9052.87759011771,0
46789,"Tanzania","TZA008","Rukwa","Point",-7.94578,31.62921,5,2015,5,16,152,2,1.39387738343292,"RDT",173,0,0,348.773778746045,9121.15503684976,0.0131578947368421
46790,"Tanzania","TZA008","Rukwa","Point",-8.063,31.5048,5,2015,5,16,70,0,0,"RDT",173,0,0,335.103351441619,9108.14318596129,0
46791,"Tanzania","TZA008","Rukwa","Point",-7.98052,31.54443,5,2015,5,16,42,0,0,"RDT",173,0,0,339.439463886545,9117.28101668744,0
46795,"Tanzania","TZA008","Rukwa","Point",-7.977008,31.643558,9,2015,0.583333333333333,4.91666666666667,22,0,0,"RDT",177,0,1,350.367087536484,9117.70667106197,0
46796,"Tanzania","TZA008","Rukwa","Point",-8.020034,31.685501,9,2015,0.916666666666667,4.91666666666667,18,0,0,"RDT",177,0,1,355.006424698866,9112.96336690443,0
46797,"Tanzania","TZA008","Rukwa","Point",-7.97246,31.449262,9,2015,0.75,4.91666666666667,19,0,0,"RDT",177,0,1,328.94336754667,9118.13422466688,0
46798,"Tanzania","TZA008","Rukwa","Point",-7.971038,31.619437,9,2015,1.33333333333333,4.91666666666667,12,0,0,"RDT",177,0,1,347.705548166625,9118.35809395098,0
46799,"Tanzania","TZA008","Rukwa","Point",-7.953851,31.603034,9,2015,0.583333333333333,4.75,15,0,0,"RDT",177,0,1,345.890659177631,9120.2527915661,0
46800,"Tanzania","TZA008","Rukwa","Point",-7.87256,31.63102,5,2015,5,16,63,1,1.67898866640782,"RDT",173,0,0,348.946708780963,9129.25327945909,0.0158730158730159
46841,"Tanzania","TZA010","Ruvuma","Point",-10.442193,36.116005,12,2015,1,4.5,12,2,17.0761754494859,"RDT",180,0,0,841.115303964458,8843.69493531615,0.166666666666667
46842,"Tanzania","TZA010","Ruvuma","Point",-10.519176,36.157693,12,2015,1.16666666666667,4.83333333333333,16,7,44.4595817873059,"RDT",180,0,0,845.599240448089,8835.12478099256,0.4375
46843,"Tanzania","TZA010","Ruvuma","Point",-10.543561,35.838112,12,2015,1.33333333333333,4.33333333333333,11,2,18.4192412143357,"RDT",180,0,0,810.557760661301,8832.76012964487,0.181818181818182
46853,"Tanzania","TZA010","Ruvuma","Point",-10.786543,35.593654,12,2015,0.5,4.91666666666667,14,3,22.3795299778715,"RDT",180,0,0,783.554879776974,8806.09814437906,0.214285714285714
46855,"Tanzania","TZA010","Ruvuma","Point",-10.520284,35.691752,12,2015,1.16666666666667,4.16666666666667,8,2,25.4054753070319,"RDT",180,0,0,794.547369983415,8835.47844227786,0.25
46864,"Tanzania","TZA010","Ruvuma","Point",-10.689176,35.632805,12,2015,1.08333333333333,4.66666666666667,14,1,7.28215059058622,"RDT",180,0,0,787.931994260869,8816.83896320254,0.0714285714285714
46891,"Tanzania","TZA010","Ruvuma","Point",-10.892601,37.445228,12,2015,1,3.41666666666667,6,1,17.2956529345871,"RDT",180,0,0,986.191464185128,8792.00167901198,0.166666666666667
46892,"Tanzania","TZA010","Ruvuma","Point",-11.441465,37.355138,12,2015,0.666666666666667,4.75,12,8,68.8482522756328,"RDT",180,0,0,975.41982345733,8731.28699812594,0.666666666666667
46893,"Tanzania","TZA010","Ruvuma","Point",-11.170356,37.116584,12,2015,0.916666666666667,4.41666666666667,9,6,68.6538882159371,"RDT",180,0,0,949.753657178455,8761.72262496532,0.666666666666667
46894,"Tanzania","TZA010","Ruvuma","Point",-10.686862,37.028005,12,2015,1,4.16666666666667,7,4,58.5322534603254,"RDT",180,0,0,940.774194194404,8815.4451285959,0.571428571428571
46895,"Tanzania","TZA010","Ruvuma","Point",-11.036864,37.325021,12,2015,0.5,4.83333333333333,9,1,11.6022668247388,"RDT",180,0,0,972.787021626048,8776.19737973325,0.111111111111111
